POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
237759	585.39	752.14	553.7	807.59	484.82	832.54
198856	428.3	589.77	408.62	639.35	356.56	675.09
1056114	1980.63	2607.47	1447.45	3281.61	2399.71	1915.02
1147453	2518.15	3369.75	2262.7	3748.23	2420.71	3316.95
1162113	2792.61	3624.37	2480.68	4058.28	2611.04	3627.55
928705	1737.17	2263.12	1313.48	2753.29	2009.7	1766.87
732545	1487	1923.15	1209.86	2294.81	1641.7	1627.54
3316177	4889.21	6763.48	2569.74	9360.67	7096.68	3099.14
1154739	2323.97	3110.17	1703.84	3872.85	2717.11	2345
968935	1872.87	2415.06	1413.51	2952.65	2167.39	1841.84
1350592	2660.46	3440.9	2002.59	4226.98	3149.82	2499.05
642062	1449.87	1916.7	1302.04	2145.42	1398.61	1903.32
1804988	3527.63	4682.28	2822.38	5613.57	4041.28	3734.76
1098600	2698.18	3482.78	2465.22	3827.25	2556.99	3530.24
690563	1585.51	2032.94	1374.5	2326.69	1630.05	1856.06
1749740	3187.62	4166.94	2330.06	5141.48	3779.91	3046.2
3015666	5467.1	7342.83	3914.66	9244.93	6801.6	5496.52
516667	1223.68	1605.19	1247.81	1640.13	896.25	1947.64
469966	1162.95	1508.72	1261.15	1470.01	700.53	1990.83
450360	1067.26	1384.41	1191.51	1312.98	626.79	1916.37
462490	906.06	1183.91	730.07	1410.56	978.6	977.25
1307488	2322.81	3119.01	1654.1	3942.26	2820.02	2370.1
1010954	2388.94	3079.76	2187.98	3415.43	2294.61	3106.7
1467654	3063.76	4057.32	2714.25	4565.56	3041.86	3741.92
1092870	2549.44	3295.78	2328.35	3650.09	2476.8	3323.13
1129953	2596.69	3376.58	2252.79	3867.2	2592.36	3201.79
1690583	3280.09	4289.35	2682.14	5110.94	3568.72	3634.67
607589	1492.62	1967.82	1555	2011.96	1085.59	2405.74
473373	1149.79	1510.39	1252.51	1464.3	742.02	1958.97
400374	971.62	1277.52	1088.82	1219.59	600.47	1725.67
477055	1087.13	1465.14	1092.26	1512.18	742.56	1796.81
1216509	2169.42	2894.72	1577.03	3605.95	2816.98	1966.29
785020	1459	1904.93	1100.6	2342.76	1803.62	1367.73
995057	1965.81	2526.73	1621.12	3020.41	2288.32	1967.51
865115	1826.87	2369.99	1530.73	2782.75	2082.92	1875.44
1087476	2030.16	2587.24	1532.14	3211.28	2448.22	1853.37
1603929	3068.63	4042.82	2370.47	4893	3529.59	3016.45
1291084	2355.59	3086.1	1702.26	3916.54	2903.22	2211.06
382914	875.4	1140.53	990.05	1066.14	502.54	1586.13
1005342	2051.66	2757.28	1805.9	3112.26	1848.69	2894.4
484696	1195.89	1553.98	1265.68	1552.24	833.82	1952.14
388777	927.15	1191.73	1040.02	1130.77	530.74	1671.24
1038541	2236.55	2927.54	1966.11	3315.39	2266.64	2725.91
867458	1778	2295.36	1528.96	2642.81	1733.79	2124.3
667863	1468	1931.35	1323.2	2160.67	1357.89	1982.19
80546	208.88	262.05	205.66	275.04	171.43	290.99
686798	1665.66	2153.73	1531.31	2369.03	1547.45	2240.86
578741	1388.09	1827.19	1353.28	1925.98	1174.14	2051.25
476659	1151.51	1501.44	1074.96	1629.08	1028.09	1566.59
521503	1355.31	1746.38	1331.43	1836.02	1057.65	2067.41
4007390	5328.87	7419.84	2633.31	10408.53	9088.78	3089.27
439446	1040.61	1354.25	910.71	1537.29	1010.22	1351.86
1156167	2536.48	3320.42	2200.54	3764.87	2545.09	3190.02
2644535	4799.55	6538.75	3097.51	8496.49	6006.87	4482.69
703324	1532.38	1996.63	1324.86	2306.03	1597.86	1817.47
510234	1195.27	1558.7	1076.08	1744.01	1192.84	1518.25
1758264	3245.44	4187.13	2439.29	5158.13	3885.19	3097.06
2403471	4545.72	6081.91	3297.76	7643.46	5417.06	4638.75
1715116	4154.67	5410.69	3766.99	5991.13	3962.24	5586.73
1330813	3023.56	3975.57	2768.4	4430.09	2964.3	3926.9
1556099	3826.25	4933.17	3550.46	5376.32	3422.3	5231.07
895035	2162.67	2811.67	2316.28	2783.5	1487.43	3558.79
541839	1267.83	1614.06	1443.02	1487.17	709.09	2235.65
4569005	5802.21	8307.77	2753.86	11834.55	10369.28	3183.45
726928	1717.28	2252.42	1545.13	2528.41	1637.3	2249.47
576793	1344.23	1732.83	1239.7	1900.5	1300.47	1716.04
500321	1150.09	1482.04	1033.89	1651.69	1150.23	1449.68
455602	1090.8	1404.03	990.4	1562.05	1080.38	1358.57
455231	1032.58	1314.78	918.35	1476.03	1037.7	1249.81
828121	1722.9	2180.67	1409.09	2606.74	1848.66	1845.34
785614	1775.49	2282.98	1565.6	2576.47	1803.34	2153.87
2000247	3840.92	5028.78	2946.6	6115.46	4336.05	4009.07
1606231	2911.54	3887.06	2262.93	4748.64	3383.71	3001.66
143047	329.22	425.57	371.73	395.79	187.81	599.38
383914	944.6	1222.07	1055.82	1159.22	575.88	1662.52
440370	1085.78	1414.9	1073.63	1494.95	782.04	1699.74
953810	2186.77	2830.01	1981.82	3113.95	2160.43	2770.89
372644	906.1	1160.55	846.5	1280.48	857.2	1186.55
823316	1701.14	2218.27	1514.71	2494.53	1630.94	2217.68
657294	1591.38	2088.44	1586.11	2167.47	1254.98	2415.12
564742	1344.63	1762.52	1258	1925.14	1228.54	1839.91
1711104	2926.6	3954.93	2110.04	4933.67	3518.14	3076.23
67096	147.9	186.79	172.24	170.97	81.14	263.63
1107934	2088.29	2767.36	1593.16	3405.65	2463.26	2008.88
1770662	3321.8	4490.55	2479.5	5532.55	4015.88	3369.04
737827	1766.1	2299.84	1632.16	2524.01	1574.07	2400.61
2356497	4344.87	5948.39	2811.59	7649.53	5281.66	4073.62
838836	1541.19	2049.91	1122.41	2550.81	1785.88	1593.59
986629	2425.53	3156.32	2218.79	3469.82	2297.44	3200.28
2114958	4801.33	6318.84	4318.15	7101.08	4487.93	6587.73
850432	1543.33	2053.15	1155.25	2497.55	1842.8	1521.92
1962213	3655.33	5007.56	2358.9	6571.34	4600.52	3380.51
636661	1336.37	1740.05	1117.82	2046.7	1400.93	1546.4
678442	1232.12	1645.98	953.81	1997.43	1399.88	1306.96
1039608	2333.73	2970.32	2052.51	3365.58	2188.05	3083
1620875	2765.01	3703.08	1933.96	4632.12	3361.04	2756.38
723342	1704.95	2173.84	1484.03	2467.16	1692.57	2115.91
940410	2072.83	2750.4	1846.95	3100.28	2007.01	2802.34
682783	1694.05	2183.06	1606.55	2364.83	1418.39	2484.98
1273140	2389.23	3126.32	1806.87	3825.91	2782.55	2452.05
1190429	2768.7	3560.47	2502.07	3963.13	2647.64	3626.62
1303324	2443.59	3191.46	1886.22	3920.1	2865.86	2361.45
1356816	2866.75	3672.37	2412.7	4261.27	3115.33	3173.02
1134252	2588.78	3289	2308.05	3680.41	2658.47	3052.99
1024109	2406.8	3133.42	2219.71	3476.11	2346.94	3017.63
548170	1307.76	1681.22	1207.42	1865.17	1263.49	1660.1
967329	1810.91	2378.33	1505.1	2767.15	1880.45	2071.08
265573	580.71	768.53	499.89	884.8	608.69	702.84
362950	865.24	1118.05	788.48	1229.16	795.64	1158.77
398876	853.27	1095.5	714.41	1281.86	887.29	968.88
965258	1808.67	2427.7	1312.79	3057.37	2180.62	1816.5
450609	997.86	1270.63	864.99	1459.96	994.87	1259.69
717979	1410.72	1844.13	1129.87	2175.22	1523.19	1503.03
980756	2092.78	2777.96	1788.67	3182.25	2120.76	2582.27
700662	1713.52	2242.31	1621.68	2420.67	1564.16	2340.75
2268802	3810.35	5136.02	2635.63	6549.84	4709.94	3702.75
358678	626.99	833	406.25	1091.71	785.11	571.86
628961	1477.01	1903.47	1328.05	2149.74	1467.49	1843.21
1407741	2567.2	3396.4	1890.05	4232.54	3018.52	2474.26
1571762	2938.62	3856.79	2241.55	4658.14	3517.73	2765.67
1843763	3294.48	4400.65	2273.37	5527.77	4210.56	3118.71
716323	1680.74	2172.59	1546.14	2416.39	1603.2	2169.84
876675	2162.54	2787.73	2101.8	2932.21	1877.5	3015.78
1195461	1950.74	2593.2	1397.24	3253.51	2304.15	1940.99
816751	1923.26	2481.1	1733.33	2774.73	1843.66	2443.58
239275	442.99	581.38	326.83	724.45	509.78	454.03
1157222	2298.65	3004.21	1909.06	3531.71	2351.11	2733.83
2653357	6071.77	7981.59	5468.17	8885.96	5918.54	7868.08
900087	1853.49	2446.07	1681.78	2712.28	1678.36	2439.14
730589	1792.65	2311.58	1630.73	2545.25	1691.7	2359.95
1198211	2222.5	2898	1666.43	3533.83	2638.2	2085.02
1378453	2768.39	3659.54	2252.97	4293.11	3142.79	2985.68
1229587	2447.41	3120.38	1895.17	3788.77	2732.24	2381.21
1166248	2834.63	3641.76	2578.69	4095.09	2707.13	3575.9
1197484	2782.02	3557.15	2549.1	3913.01	2770.99	3512.83
1303536	2999.12	3836.66	2710.75	4349.2	2982.69	3668.53
1555501	2566.18	3393.14	2002.91	4119.01	3207.33	2437.77
780210	1798.02	2412.63	1852.92	2477.44	1319.59	2941.74
1391514	3462.18	4504.1	3423.51	4696.09	2641.84	5239.56
868637	2071.29	2632.25	1902.95	2931.35	2086.21	2601.44
1685921	3120.45	4071.16	2321.79	5032.13	3696.14	3023.35
833452	1983.96	2561.49	1838.91	2809.77	1936.89	2531.43
925452	2286.06	2943.48	2118.51	3216.33	2119.63	2980.41
837170	1963.83	2511.76	1755.4	2811.66	1882.44	2486.8
952397	1857	2481.76	1631.25	2779.1	1771.54	2469.87
4447289	8173.99	10864.5	5025.61	14426.23	10648.01	6787.4
1405440	2690	3612.45	1999.83	4427.27	3187.28	2673.83
1055413	2117.37	2713.78	1707.88	3257.61	2410.74	2136.33
1266184	2524.52	3299.81	2026.31	3907.23	2933.6	2536.37
959740	1875.69	2472.93	1463.81	3003.16	2116.26	2017.46
1433089	2752.87	3662.72	2185.6	4349.76	2872.54	3193.8
318023	737.64	944.82	817.16	895.61	432.58	1286.14
363363	787.8	994.97	910.07	911.43	432.69	1419.75
138638	355.32	450.21	359.19	458.37	258.18	531.47
191845	486.91	628.76	509.11	628.96	353.4	753.27
237760	545.81	682.21	619.05	639.66	299	970.77
193845	433.75	556.32	503.57	508.71	228.13	797.2
721219	1198.95	1617.93	865.95	2034.8	1533.62	1162.9
739275	1364.63	1831.57	1103.86	2174.05	1511.06	1519.29
392097	884.48	1176.9	785.37	1317.06	837.87	1123.76
218204	503.04	672.05	464.93	742.83	459.93	670.85
102454	312.87	407.67	317.46	417.57	228.73	469.89
121451	290.84	369.04	327.59	344.9	178.83	497.95
102929	308.67	392.75	355.05	361.44	170.22	554.95
88115	205.35	264.44	234.23	242.84	118.46	362.67
272804	647.49	840.76	744.8	770.95	366.05	1159.19
166460	397.16	508.9	447.4	480.4	236.71	701.87
53728	158.17	204.28	180.51	190.4	82.53	291.9
256625	621.44	794.22	699.2	750.34	360.99	1088.81
220962	471.32	607.61	551.82	546.24	242.94	870.04
152648	308.25	390.98	362.49	352.08	148.03	577.61
1771446	3071.54	4243.55	2208.42	5324.82	3634.49	3308.27
633505	1465.62	1962.9	1614.51	1914.36	901.62	2604.47
341732	754.83	983.75	860.92	924.44	427.7	1366.89
1059610	1964.76	2685.96	1505.85	3259.61	2253.17	2172.46
1254647	2120.41	2845.79	1493.64	3599.32	2608.36	1974.52
690934	1388.94	1920.71	1074.76	2280.46	1460.48	1656.83
131683	302.47	399.17	283.76	436.4	270.58	407.73
255616	571.69	725.83	653.84	666.41	313.68	1035.46
78140	232.72	294.78	255.31	283.59	133.25	399.15
148098	319.87	398.34	367.94	364.54	165.67	579.67
54969	129.93	163.56	154.03	144.68	53.98	253
267157	624.3	822.66	650.38	831.22	436.36	1018.61
1401110	2750.71	3643.15	1934.23	4571.57	3643.85	2303.98
700867	1083.27	1441.21	590.7	1998.23	1980.08	400.61
917153	1439.79	1935.05	849.95	2627.53	2368.56	956.15
822919	1267.07	1612.35	713.49	2232.2	2241.22	465.53
326509	587.09	773.67	364.61	1004.68	928.74	311.91
477611	799.99	1045.75	484.74	1405.63	1312.86	420.13
3507280	5821.4	8101.2	2830.28	11455.85	10104.99	3938.58
4032000	5880.88	7842.92	3077.56	11063.82	10448.64	2685.54
3280409	5451.97	7341.38	2656.33	10427.47	9634.83	2784.52
2156324	3666.13	5071.65	1931.8	6951.76	6081.2	2616.29
1251586	1933.24	2525.49	1092.28	3449.08	3246.39	949.82
1485608	2220.61	2952.27	1173.1	4081.58	3963.35	921.44
571119	911.25	1260.25	558.84	1647.23	1419.25	699.08
3483287	5221.86	7037.37	2825.61	9733.9	9206.81	2505.02
1248707	1866.92	2533.35	1036.04	3472.56	3209.88	990.67
1026028	1579.49	2064.39	857.91	2860.49	2705.95	749.59
4713369	7870.68	11367.5	4123.91	15806.8	13591.22	5793.17
2537169	4363.52	6174.48	2294.74	8551.5	7439.62	3036.11
2583241	3770.06	5115.46	1834.06	7257.38	6933.1	1563.9
1942	3.53	4.48	4.32	3.89	1.4	7.27
1009269	1522.29	2032.16	810.88	2829.77	2641.78	707.99
1214393	2539.64	3280.94	2166.96	3799.25	2838.42	2712.34
4418033	7587.32	10203.76	4888.76	13186.14	11774.21	4669.55
2476905	3755.1	5062.33	2122.93	6982.65	6645.45	1741.57
3173315	5428.82	7431.14	2895.81	10240.02	9140.4	3822.31
3274354	6609.86	8684.6	4963.46	10660.58	8400.91	5746.58
3212356	4907.48	6642.39	2340.25	9435.88	8993.16	2084.83
8377339	13963.24	19195.1	6927.37	27274.02	24198.9	8723.32
386988	640.44	854.28	326.53	1212.02	1068.44	246.25
2807120	5573.8	7384.71	4206.04	9089.51	7256.22	4822.45
1092689	2127.14	2823.92	1585.1	3489.1	2831.5	1729.43
1665673	2746.9	3636.36	1664.23	4834.61	4611.73	1346.19
1690486	2540.3	3349.84	1429.97	4597.72	4461.22	1067.33
3215022	5240.71	7304	2534.48	10272.22	8881.34	3332.34
2494036	4255.04	5630.09	2811.68	7385.94	6559.32	2713.88
971552	1556.87	2052.36	943.17	2728.91	2417.62	1081.03
1172204	1759.59	2387.68	948.2	3301.65	3178.83	748.99
1096932	1730.21	2309.2	998.51	3113.5	2946.03	857.95
840688	1497.78	1996.44	1015.64	2552.89	2237.03	1083.68
1714403	2629.17	3557.24	1538.88	4783.44	4444.34	1327.36
1446591	2375.89	3140.19	1521.55	4111.89	3652.8	1659.3
1738840	3104.5	4104.92	2006	5376.4	4634.17	1900.58
906618	1407.76	1909.24	780.17	2616.07	2341.18	925.68
212705	474.94	606.98	479.41	619.54	399.81	674.78
166548	338.74	441.58	276.06	524.35	388.48	353.21
735622	1177.8	1577.3	697.31	2140.53	1916.54	663.29
2264894	3706.09	5118.85	1642.49	7340.62	6429.29	2200.73
2067397	3464.26	4845.41	1784.89	6716.86	5832.76	2500.23
1192492	1777.2	2383.22	956.67	3279.79	3128.27	791.37
981178	1737.54	2360.55	992.82	3175.9	2826.43	1299.44
2701547	4588.82	6377.49	2492.37	8721.7	7801.6	3036.71
961855	1665.61	2318.86	814.48	3252.09	2879.68	1052.36
2784774	4423.09	5929.15	2577.57	8048.54	7320.66	2492
357243	891.11	1139.35	831.39	1252.35	828.14	1207.89
158969	381.23	497.48	354.05	542.91	370.65	510.61
653993	1612.78	2032.56	1483.02	2265.79	1467.22	2155.91
267607	658.35	860.58	726.04	829.47	415.14	1132.43
1079890	2661.44	3451.15	2504.13	3775.26	2369.39	3689.1
1228617	3105	3992.27	3064.74	4158.35	2457.66	4627.5
729561	1761.95	2301.66	1622.4	2515.65	1593.68	2522.22
1225554	3040.69	3931.97	2837.82	4311.55	2612.61	4316.8
1439022	2654.37	3708.47	1694.28	4914.14	3786.66	2504.7
1638806	3802.67	5015.48	3614.96	5417.04	3383.89	5429.45
568153	1430.1	1862.32	1529.96	1820.06	983.5	2336.27
329739	792.71	1027.55	907.5	953.44	480.7	1382.47
1388477	3095.59	4039.81	2666.71	4624.91	3090.5	3860.18
1052028	2653.35	3413.64	2709.62	3519.91	2137.25	3937.63
1827441	3906	5185.56	3389.29	5897.96	3890.37	5006.57
1150949	2967.55	3873	2949.57	3999.4	2343.26	4346.64
1115487	2499.57	3298.75	2162.6	3738.85	2439.32	3210.22
3292278	7133.71	9357.26	6170.97	10695.41	7308.32	8917.28
1009282	2158.84	2808.8	1775.92	3320.56	2222	2612.64
1352595	3356.09	4363.85	3120.93	4761.07	3070.64	4574.01
2194661	5237.5	6885.1	5178.32	7352.01	4561.48	7607.57
112197	258.4	331.51	295.49	305.08	146.58	464.15
1247305	3087.54	4072.42	2997.29	4310.84	2597.46	4578
904731	2270.74	2944.22	2248.25	3051.23	1833.55	3445.04
647848	1553.32	2000.29	1399.63	2217.73	1446.45	2095.93
2027331	4689.4	6060.18	4280.14	6783.16	4383.46	6441.16
599462	1456.58	1903.41	1330.3	2118.32	1314.84	2025.99
1084651	2495.28	3294.11	2178.15	3728.9	2457.93	3246.43
742855	1843.68	2374.6	1876.29	2454.93	1372.7	2830.19
2173995	4797.88	6357.45	4161.23	7256.37	4894.46	6178.55
1489414	3682.71	4820.9	3411.6	5316.27	3335.29	5183.95
3537088	8067.09	10630.21	7458.62	11688.12	7619.4	10780.68
5271589	12706.17	16706.02	11749.79	18087.55	11061.49	17894.48
2937365	6704.29	8893.59	5982.57	10051.31	6237.67	9080.85
2161088	5932.62	7660.1	5899.94	8092.39	4821.08	8705.77
1375440	3158.62	4157.12	2842.76	4706.04	2988.94	4084.29
1878107	5184.04	6640.9	5144.34	7020.31	3979.67	8037.15
3574637	8213.66	10810.68	7493.53	12218.67	7565.57	11164.63
2050959	4567.48	6161.51	4111.87	6898.13	4272.44	6195.84
2044273	5346.17	6982.6	5094.48	7549.3	4605.03	7272.66
1264316	3140.08	4142.92	2987.39	4518.05	2658.77	4552.72
949828	2174.65	2823.81	1966.1	3152.43	2043.16	2941.91
1505096	3444.16	4544.1	3132.95	5008.23	3279.51	4510.23
657312	1710.23	2204.71	1639.37	2365.73	1483.69	2366.14
1201378	2754.5	3666.5	2468.39	4064.77	2655.09	3549.86
2001995	4669.43	6099.21	4123.93	6830.96	4392.08	6236.54
1821726	4228.19	5663.31	3753.94	6335.37	3915.06	5805.32
1623009	3465.19	4685.96	2908.44	5451.19	3388.91	4598.21
3319079	7520.08	10059.06	6190.93	11773.54	7493.64	9531.98
2575368	5829.82	7815.99	5021.34	8939.32	5380.83	7968.76
2201431	5033.33	6696.24	4439.92	7602.7	4866.26	6722.99
1326255	2996.67	3978.45	2658.31	4442.69	2821.98	3944.01
2723642	6354.26	8188.65	5944.44	8936.25	5620.41	8760.25
4644454	11859.43	15840.42	11551.03	16655.2	9632.69	18126.11
1250672	2591.57	3522.7	2173.96	4120.01	2655.7	3270.03
1659043	3737.61	5020.88	3398.76	5616.23	3496.35	5023.05
712472	1648.07	2170.14	1498.31	2423.27	1568.48	2218.6
3493375	9308.58	12843.45	7942.16	14871.42	8548.74	13473.29
2310716	5502.41	7340.64	4791.09	8276.49	5128.47	7327.94
3830676	8892.46	11737.18	7929.42	13172.94	7898.25	12378.78
3994593	9275.56	12042.53	8505.58	13506.15	8721.62	12017.76
3580118	9095.85	12079.67	8769.93	13042.17	7768.33	13198.98
3107417	7977.74	10375.22	7631.91	11127.14	6644.06	11447.94
2349807	5363.67	7078.3	4724.21	8054.03	5029.49	7160.56
1236366	2679.73	3665.73	2231.09	4246.89	2588.52	3708.08
2271053	5077.17	7002.46	4168.4	8189.18	5182.32	6574.37
2053662	4723.96	6315.33	3822.07	7431.08	4534.09	6254.94
4649995	10397.93	14163.21	8780.81	16305.14	10253.53	13696.95
740358	1638.84	2158.11	1478.35	2410.24	1571.53	2138.76
1002366	2260.76	3034.35	1982.39	3436.41	2157.29	3152.62
2035884	4750.32	6356.98	4200.7	7116.75	4302.22	6580.91
1793795	4087.08	5596.49	3431.44	6509	4099.64	5347.02
3871894	8834.74	11852.42	7878.66	13355.2	8316.59	12374.98
1049472	2703.26	3560.64	2645.08	3792.13	2292.31	3865.38
1683452	3749.58	4944.4	3375.81	5588.71	3560.61	4968.6
4319754	9603.27	13346.73	7680.24	15758.65	9407.16	12742.06
2799331	7421.86	9481.34	7158.91	10224.28	5995.83	10765.33
3688083	8261.23	11176.93	6624.94	13251.87	8145.47	10981.1
2551210	5843.17	7791.46	5178.63	8699.76	5355.88	8101.96
841043	1990.26	2726.2	1768.23	3056.76	1779.88	2851.71
3258640	7567.65	9991.83	6709.99	11307.2	7066.15	10101.46
2070196	4669.2	6277.09	4365.08	6898.37	4162.24	6574.91
2016034	4620.01	6167.45	4103.61	6973.03	4327.56	6354.38
2405760	5594.47	7606.29	4814.8	8789.45	5293.44	7550.89
941243	1810.31	2565.3	779.45	3743.21	2854.49	937.9
526487	1242.9	1605.4	1186.53	1745.51	1089.27	1691.79
254207	580.7	765.62	557.81	819.99	498.11	822.62
256990	609.21	787.49	576.34	835.59	551.89	803.75
249290	601.62	776	654.78	755.64	396.72	1009.26
260191	626.39	806.64	625.12	838.93	482.99	933.26
2242287	5753.61	7788.49	5141.9	8646.08	5183.25	8102.71
501439	1528.07	1945.63	1701.77	1850.55	917.53	2639.09
370274	748.7	987.31	582.42	1196.18	832.6	806.76
781082	1827.17	2376.01	1785.9	2528.19	1508.96	2632.36
800506	1845.21	2354.46	1664.48	2634.09	1854.16	2205.4
260192	626.71	795.16	742.9	709.95	288.57	1195.77
497787	1241.72	1602.71	1430.81	1466.61	651.47	2266.91
204877	463.55	585.17	507.08	554.47	275.49	810
665442	1576.82	2066.05	1686.38	2033.86	1149.19	2533.04
329203	791.95	1009.03	773.56	1066.66	680.83	1089.63
651628	1661	2106.78	1902.03	1928.46	816.22	3137.08
727819	1732.4	2216.38	1878.86	2150.68	1156.54	2818.73
679658	1506.87	2013.77	1402.88	2224.27	1302.87	2192.57
277858	673.97	883.94	730.69	862.14	478.14	1105.24
101285	218.38	278.42	267.87	241.26	86.1	438.84
389521	878.11	1152.32	965.36	1103.73	524.49	1547.79
620264	1415.34	1831.08	1541.33	1742.43	856.74	2429.79
525452	1279.22	1636.88	1369.6	1602.6	887.29	2068.32
804956	1946.41	2511.05	1840.91	2711.79	1739.03	2611.04
721232	1762.94	2234.77	1805.71	2289.34	1288.42	2750.23
127630	395.25	513.41	428.09	495.24	226.3	712.37
191902	448.35	573.99	547.09	497.48	194.72	873.46
385130	840.61	1074.68	952.35	1014.3	473.68	1498.35
94324	224.97	287.27	242.63	282.97	153.86	359.73
503387	1130.52	1520.99	1047.26	1652.03	994.17	1592.09
456734	1110.76	1414.73	1069.28	1516.35	968.77	1487.24
2793642	6634.4	9016.16	5510	10451.31	6665.44	8095.58
215670	513.09	667.02	532.12	670.68	387.14	777.21
200066	541.66	698.43	589.75	671.01	334.93	917.32
247688	557.52	727.11	628.85	682.33	332.16	980.98
219020	502.47	646.22	565	603.58	307.15	864.49
1081403	2491.47	3264.03	2688.36	3169.71	1655.65	4190.38
262055	676.77	870.94	809.6	772.51	312.58	1329.65
146304	362.65	451.19	427.07	405.42	165.13	679.4
744036	1802.02	2284.54	1934.76	2254.66	1189.88	2990.78
554333	1293.55	1698.2	1323.05	1729.08	921.01	2070.65
140070	330.34	425.95	364.09	410.76	220.1	550.16
273723	650.56	817.07	705.73	794.44	405.95	1099.48
172995	459.12	585.79	544.76	519.66	223.59	862.91
389650	891.21	1144.29	999.81	1077.45	534.06	1556.81
117540	269.93	347.89	329.22	301.29	118.37	536.85
208646	498.69	635.36	558.68	598.7	299.65	864.29
127279	315.22	401.09	370.46	357.45	162.43	579.9
215433	579.67	742.24	680.63	665.52	287.89	1088.48
479362	1326.58	1684.33	1506.49	1546.27	695.95	2406.41
937308	2252	2929.11	2429.7	2893.76	1489.65	3684.03
4582	9.48	12.05	12.01	10.18	3.32	20.1
28078	74.07	95.43	86.72	86.57	35.61	141.3
900760	2174.18	2795.97	2302.43	2758.41	1498.21	3494.54
284917	870.75	1141.76	1051.86	1018.95	416.22	1695.71
1366734	2628.54	3504.59	2162.05	4070.07	2639.62	3245.36
257957	619.39	802.62	639.94	814	482.95	937.11
1380	1.8	2.33	2.3	1.94	0.65	3.85
383023	913.39	1152	990.57	1107.4	565.88	1549.05
226034	545.52	701.47	578.39	692.46	390.38	865.68
317771	917.33	1171.83	1032.52	1091.14	493.85	1621.15
908421	2130.39	2772.32	2144.74	2874.84	1712.22	3167.17
575297	1004.42	1344.12	645.11	1768.33	1338.24	855.7
139010	200.32	281.25	76.36	412.42	399.3	62.72
74986	157.34	214.77	76.68	301.51	228.83	93.43
