POP	PLE1	PLE2	PLE3	PLE4	PLE5	PLE6
201240 	13.15 	5.87 	19.01 	0.00 	18.51 	0.00 
24334 	4.01 	1.77 	5.79 	0.00 	5.59 	0.00 
3084 	0.51 	0.22 	0.74 	0.00 	0.70 	0.00 
211927 	25.86 	11.59 	37.60 	0.00 	35.96 	0.00 
8672 	1.47 	0.65 	2.12 	0.00 	2.02 	0.00 
60584 	7.57 	3.36 	10.95 	0.00 	10.72 	0.00 
9159 	1.50 	0.67 	2.17 	0.00 	2.10 	0.00 
1022 	0.17 	0.07 	0.24 	0.00 	0.24 	0.00 
1358 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
3944 	0.63 	0.28 	0.91 	0.00 	0.88 	0.00 
7338 	1.21 	0.53 	1.75 	0.00 	1.68 	0.00 
8919 	1.02 	0.46 	1.50 	0.00 	1.44 	0.00 
2217153 	89.32 	39.79 	129.73 	0.00 	124.63 	0.00 
126877 	9.08 	4.04 	13.20 	0.00 	12.74 	0.00 
911 	0.15 	0.07 	0.22 	0.00 	0.21 	0.00 
12022 	1.32 	0.59 	1.92 	0.00 	1.84 	0.00 
1506 	0.24 	0.11 	0.35 	0.00 	0.34 	0.00 
32187 	4.36 	1.94 	6.34 	0.00 	6.08 	0.00 
107106 	9.95 	4.42 	14.42 	0.00 	14.02 	0.00 
1487178 	68.20 	30.34 	99.09 	0.00 	95.69 	0.00 
14187 	2.27 	1.01 	3.30 	0.00 	3.18 	0.00 
21037 	3.43 	1.52 	4.98 	0.00 	4.80 	0.00 
1512 	0.25 	0.11 	0.36 	0.00 	0.35 	0.00 
38515 	6.31 	2.80 	9.17 	0.00 	8.77 	0.00 
3187 	0.52 	0.23 	0.76 	0.00 	0.73 	0.00 
25323 	2.91 	1.29 	4.24 	0.00 	4.07 	0.00 
47987 	4.80 	2.13 	6.94 	0.00 	6.69 	0.00 
51837 	8.54 	3.76 	12.34 	0.00 	11.83 	0.00 
83673 	9.13 	4.09 	13.29 	0.00 	12.85 	0.00 
66611 	9.11 	4.00 	13.21 	0.00 	12.54 	0.00 
44193 	7.12 	3.17 	10.34 	0.00 	9.92 	0.00 
10087 	1.17 	0.52 	1.70 	0.00 	1.63 	0.00 
33308 	4.54 	2.01 	6.55 	0.00 	6.28 	0.00 
6681 	1.07 	0.48 	1.55 	0.00 	1.49 	0.00 
321011 	12.84 	5.73 	18.59 	0.00 	17.95 	0.00 
39384 	5.38 	2.36 	7.81 	0.00 	7.40 	0.00 
5199 	0.85 	0.38 	1.23 	0.00 	1.18 	0.00 
125357 	12.05 	5.33 	17.48 	0.00 	16.69 	0.00 
12578 	1.30 	0.57 	1.87 	0.00 	1.81 	0.00 
21693 	2.59 	1.16 	3.77 	0.00 	3.62 	0.00 
654568 	42.49 	19.04 	61.82 	0.00 	59.45 	0.00 
44815 	6.74 	2.98 	9.73 	0.00 	9.34 	0.00 
6761 	0.68 	0.31 	0.99 	0.00 	0.95 	0.00 
60390 	9.64 	4.26 	13.90 	0.00 	13.46 	0.00 
36498 	4.78 	2.12 	6.96 	0.00 	6.67 	0.00 
42052 	6.79 	3.06 	9.88 	0.00 	9.58 	0.00 
7452 	1.20 	0.54 	1.75 	0.00 	1.67 	0.00 
17903 	2.38 	1.05 	3.46 	0.00 	3.32 	0.00 
14028 	1.63 	0.72 	2.35 	0.00 	2.26 	0.00 
11168 	1.32 	0.58 	1.90 	0.00 	1.84 	0.00 
16622 	2.71 	1.18 	3.90 	0.00 	3.80 	0.00 
44462 	6.81 	3.04 	9.86 	0.00 	9.54 	0.00 
38734 	5.57 	2.48 	8.07 	0.00 	7.81 	0.00 
20550 	2.68 	1.19 	3.89 	0.00 	3.75 	0.00 
84915 	12.66 	5.64 	18.36 	0.00 	17.76 	0.00 
13178 	2.13 	0.95 	3.08 	0.00 	2.95 	0.00 
413487 	35.55 	15.66 	51.41 	0.00 	49.69 	0.00 
11981 	1.99 	0.88 	2.89 	0.00 	2.77 	0.00 
5869 	0.96 	0.43 	1.39 	0.00 	1.35 	0.00 
29110 	4.80 	2.13 	6.94 	0.00 	6.69 	0.00 
7661 	1.25 	0.56 	1.82 	0.00 	1.75 	0.00 
37006 	5.88 	2.57 	8.52 	0.00 	8.22 	0.00 
49813 	7.42 	3.24 	10.77 	0.00 	10.23 	0.00 
6521 	1.07 	0.48 	1.57 	0.00 	1.49 	0.00 
10172 	1.66 	0.74 	2.40 	0.00 	2.30 	0.00 
22488 	2.69 	1.19 	3.89 	0.00 	3.74 	0.00 
2818 	0.46 	0.20 	0.67 	0.00 	0.64 	0.00 
3041 	0.50 	0.22 	0.72 	0.00 	0.69 	0.00 
8403 	1.38 	0.61 	2.00 	0.00 	1.93 	0.00 
1019089 	45.60 	20.53 	66.15 	0.00 	64.16 	0.00 
2869 	0.46 	0.20 	0.67 	0.00 	0.65 	0.00 
20090 	3.26 	1.43 	4.70 	0.00 	4.53 	0.00 
118778 	16.84 	7.52 	24.39 	0.00 	23.29 	0.00 
13275 	2.22 	0.98 	3.20 	0.00 	3.09 	0.00 
3938 	0.65 	0.29 	0.95 	0.00 	0.91 	0.00 
37267 	5.09 	2.23 	7.35 	0.00 	7.04 	0.00 
8681 	1.40 	0.62 	2.02 	0.00 	1.94 	0.00 
72257 	9.07 	4.00 	13.10 	0.00 	12.62 	0.00 
1327 	0.22 	0.10 	0.32 	0.00 	0.31 	0.00 
4297 	0.70 	0.31 	1.01 	0.00 	0.98 	0.00 
3438 	0.57 	0.25 	0.81 	0.00 	0.79 	0.00 
5513 	0.89 	0.39 	1.29 	0.00 	1.24 	0.00 
2130 	0.35 	0.16 	0.51 	0.00 	0.49 	0.00 
6684 	0.68 	0.30 	0.98 	0.00 	0.95 	0.00 
2783153 	85.41 	37.92 	123.70 	0.00 	119.78 	0.00 
12790 	1.43 	0.64 	2.08 	0.00 	1.99 	0.00 
18704 	1.93 	0.86 	2.79 	0.00 	2.68 	0.00 
1742 	0.28 	0.12 	0.41 	0.00 	0.40 	0.00 
5048 	0.84 	0.37 	1.21 	0.00 	1.17 	0.00 
835825 	46.14 	20.54 	67.01 	0.00 	64.88 	0.00 
19095 	2.81 	1.24 	4.09 	0.00 	3.89 	0.00 
2243 	0.36 	0.16 	0.53 	0.00 	0.50 	0.00 
9450 	1.53 	0.68 	2.22 	0.00 	2.15 	0.00 
3464 	0.57 	0.25 	0.82 	0.00 	0.79 	0.00 
12157 	1.96 	0.88 	2.86 	0.00 	2.74 	0.00 
17795 	2.91 	1.30 	4.21 	0.00 	4.05 	0.00 
135856 	8.21 	3.67 	11.96 	0.00 	11.51 	0.00 
1859 	0.30 	0.14 	0.44 	0.00 	0.43 	0.00 
44568 	6.73 	2.97 	9.76 	0.00 	9.45 	0.00 
955810 	38.19 	17.09 	55.54 	0.00 	53.58 	0.00 
158267 	22.29 	9.89 	32.43 	0.00 	31.14 	0.00 
37913 	5.13 	2.26 	7.43 	0.00 	7.11 	0.00 
16742 	2.65 	1.17 	3.86 	0.00 	3.75 	0.00 
33087 	4.94 	2.18 	7.15 	0.00 	6.92 	0.00 
24255 	3.92 	1.71 	5.64 	0.00 	5.42 	0.00 
3724 	0.62 	0.28 	0.90 	0.00 	0.87 	0.00 
5781 	0.95 	0.42 	1.37 	0.00 	1.31 	0.00 
1200 	0.20 	0.09 	0.28 	0.00 	0.28 	0.00 
785816 	43.26 	19.25 	62.40 	0.00 	61.17 	0.00 
28743 	4.59 	2.05 	6.70 	0.00 	6.39 	0.00 
10183 	1.63 	0.72 	2.35 	0.00 	2.27 	0.00 
19525 	3.18 	1.41 	4.60 	0.00 	4.42 	0.00 
16698 	2.19 	0.97 	3.17 	0.00 	3.03 	0.00 
17917 	2.53 	1.13 	3.66 	0.00 	3.53 	0.00 
342029 	31.41 	14.17 	45.58 	0.00 	43.75 	0.00 
6752 	0.65 	0.29 	0.95 	0.00 	0.91 	0.00 
25062 	3.57 	1.58 	5.15 	0.00 	4.97 	0.00 
1117 	0.18 	0.08 	0.26 	0.00 	0.25 	0.00 
6921 	1.16 	0.52 	1.67 	0.00 	1.62 	0.00 
19188 	2.74 	1.21 	3.97 	0.00 	3.82 	0.00 
7009 	1.15 	0.51 	1.67 	0.00 	1.62 	0.00 
21435 	2.06 	0.91 	3.00 	0.00 	2.86 	0.00 
118661 	16.27 	7.14 	23.49 	0.00 	22.54 	0.00 
119636 	14.64 	6.56 	21.34 	0.00 	20.41 	0.00 
26539 	3.88 	1.72 	5.64 	0.00 	5.43 	0.00 
164789 	17.31 	7.83 	25.24 	0.00 	24.57 	0.00 
34631 	4.08 	1.81 	5.92 	0.00 	5.69 	0.00 
3074 	0.50 	0.22 	0.72 	0.00 	0.70 	0.00 
8242 	1.31 	0.59 	1.91 	0.00 	1.83 	0.00 
5442 	0.88 	0.39 	1.28 	0.00 	1.24 	0.00 
3782 	0.62 	0.27 	0.90 	0.00 	0.86 	0.00 
5766 	0.94 	0.42 	1.36 	0.00 	1.30 	0.00 
8152 	1.22 	0.54 	1.76 	0.00 	1.69 	0.00 
43032 	5.43 	2.39 	7.87 	0.00 	7.53 	0.00 
9260 	1.48 	0.65 	2.14 	0.00 	2.07 	0.00 
6323 	1.01 	0.44 	1.46 	0.00 	1.41 	0.00 
10555 	1.71 	0.75 	2.48 	0.00 	2.38 	0.00 
8744 	1.39 	0.62 	2.02 	0.00 	1.96 	0.00 
1342 	0.22 	0.10 	0.31 	0.00 	0.30 	0.00 
2007 	0.32 	0.14 	0.46 	0.00 	0.45 	0.00 
1218320 	31.56 	14.04 	45.71 	0.00 	44.34 	0.00 
12446 	1.98 	0.87 	2.87 	0.00 	2.75 	0.00 
44289 	5.72 	2.52 	8.22 	0.00 	7.90 	0.00 
25016 	3.98 	1.75 	5.78 	0.00 	5.55 	0.00 
18088 	2.52 	1.11 	3.65 	0.00 	3.51 	0.00 
33439 	5.28 	2.33 	7.62 	0.00 	7.33 	0.00 
68193 	6.87 	3.03 	9.93 	0.00 	9.53 	0.00 
29756 	4.06 	1.80 	5.90 	0.00 	5.66 	0.00 
769685 	35.97 	16.10 	52.04 	0.00 	50.67 	0.00 
22842 	2.95 	1.29 	4.25 	0.00 	4.11 	0.00 
132469 	13.79 	6.03 	19.84 	0.00 	19.09 	0.00 
2417 	0.39 	0.17 	0.56 	0.00 	0.54 	0.00 
280674 	15.76 	7.04 	22.95 	0.00 	22.29 	0.00 
101601 	9.86 	4.39 	14.26 	0.00 	13.87 	0.00 
18264 	2.40 	1.05 	3.47 	0.00 	3.36 	0.00 
962 	0.15 	0.07 	0.22 	0.00 	0.22 	0.00 
379595 	18.65 	8.31 	27.10 	0.00 	26.09 	0.00 
17091 	2.77 	1.21 	4.00 	0.00 	3.85 	0.00 
9167 	1.45 	0.64 	2.10 	0.00 	2.03 	0.00 
4482 	0.72 	0.32 	1.04 	0.00 	1.01 	0.00 
37483 	7.04 	3.10 	10.20 	0.00 	9.83 	0.00 
27803 	5.11 	2.26 	7.39 	0.00 	7.18 	0.00 
62173 	10.22 	4.57 	14.85 	0.00 	14.31 	0.00 
60782 	10.00 	4.41 	14.45 	0.00 	13.94 	0.00 
44998 	7.58 	3.34 	10.98 	0.00 	10.49 	0.00 
57167 	10.17 	4.49 	14.65 	0.00 	14.19 	0.00 
37751 	6.32 	2.78 	9.14 	0.00 	8.85 	0.00 
32095 	6.09 	2.69 	8.87 	0.00 	8.51 	0.00 
162051 	21.44 	9.48 	31.08 	0.00 	30.19 	0.00 
6168 	1.15 	0.50 	1.66 	0.00 	1.60 	0.00 
49119 	8.55 	3.76 	12.40 	0.00 	11.95 	0.00 
7080 	1.31 	0.58 	1.90 	0.00 	1.83 	0.00 
25212 	4.73 	2.10 	6.84 	0.00 	6.60 	0.00 
29479 	5.44 	2.37 	7.86 	0.00 	7.55 	0.00 
31789 	6.20 	2.72 	8.97 	0.00 	8.72 	0.00 
4620 	0.91 	0.40 	1.32 	0.00 	1.26 	0.00 
24783 	4.17 	1.84 	6.04 	0.00 	5.82 	0.00 
38302 	7.24 	3.19 	10.49 	0.00 	10.09 	0.00 
477821 	35.60 	15.87 	51.75 	0.00 	49.66 	0.00 
34880 	5.79 	2.52 	8.33 	0.00 	8.08 	0.00 
16892 	1.78 	0.79 	2.59 	0.00 	2.50 	0.00 
7509 	1.48 	0.65 	2.13 	0.00 	2.07 	0.00 
238375 	15.29 	6.78 	22.15 	0.00 	21.33 	0.00 
93149 	13.40 	5.84 	19.26 	0.00 	18.54 	0.00 
100173 	7.17 	3.17 	10.39 	0.00 	10.02 	0.00 
22776 	4.40 	1.94 	6.36 	0.00 	6.18 	0.00 
72335 	14.19 	6.25 	20.57 	0.00 	20.00 	0.00 
79380 	14.97 	6.70 	21.72 	0.00 	20.96 	0.00 
28960 	5.52 	2.47 	8.00 	0.00 	7.81 	0.00 
24588 	2.74 	1.21 	3.96 	0.00 	3.82 	0.00 
23235 	4.53 	2.03 	6.56 	0.00 	6.36 	0.00 
44627 	8.42 	3.73 	12.13 	0.00 	11.83 	0.00 
32006 	6.20 	2.73 	8.97 	0.00 	8.66 	0.00 
19531 	3.76 	1.66 	5.44 	0.00 	5.28 	0.00 
135626 	21.71 	9.69 	31.59 	0.00 	30.47 	0.00 
143975 	20.15 	8.83 	29.01 	0.00 	27.93 	0.00 
23692 	2.24 	1.01 	3.25 	0.00 	3.15 	0.00 
6722 	0.81 	0.36 	1.16 	0.00 	1.13 	0.00 
92289 	14.29 	6.25 	20.57 	0.00 	19.70 	0.00 
7124 	1.38 	0.61 	1.99 	0.00 	1.92 	0.00 
12131 	2.39 	1.05 	3.43 	0.00 	3.30 	0.00 
45250 	7.93 	3.50 	11.50 	0.00 	11.21 	0.00 
450000 	25.16 	11.12 	36.45 	0.00 	35.25 	0.00 
39757 	6.96 	3.08 	10.06 	0.00 	9.69 	0.00 
56274 	10.27 	4.62 	14.96 	0.00 	14.44 	0.00 
21875 	2.28 	1.01 	3.30 	0.00 	3.23 	0.00 
17647 	3.43 	1.52 	4.98 	0.00 	4.81 	0.00 
15675 	1.70 	0.75 	2.44 	0.00 	2.36 	0.00 
6825 	1.36 	0.60 	1.97 	0.00 	1.90 	0.00 
26412 	2.12 	0.94 	3.07 	0.00 	2.99 	0.00 
41429 	7.62 	3.37 	11.03 	0.00 	10.71 	0.00 
29937 	5.23 	2.32 	7.55 	0.00 	7.32 	0.00 
68906 	9.07 	4.07 	13.23 	0.00 	12.77 	0.00 
33852 	6.52 	2.87 	9.42 	0.00 	9.16 	0.00 
17770 	2.10 	0.94 	3.05 	0.00 	2.98 	0.00 
17339 	3.42 	1.50 	4.92 	0.00 	4.80 	0.00 
22996 	4.55 	2.01 	6.58 	0.00 	6.35 	0.00 
17741 	3.46 	1.53 	5.03 	0.00 	4.86 	0.00 
6802 	0.69 	0.31 	1.00 	0.00 	0.97 	0.00 
97001 	16.15 	7.10 	23.30 	0.00 	22.53 	0.00 
55247 	10.22 	4.51 	14.80 	0.00 	14.39 	0.00 
31051 	5.76 	2.55 	8.30 	0.00 	8.13 	0.00 
30467 	5.98 	2.63 	8.60 	0.00 	8.37 	0.00 
7469 	1.45 	0.64 	2.10 	0.00 	2.04 	0.00 
12606 	2.46 	1.09 	3.54 	0.00 	3.42 	0.00 
52541 	3.57 	1.60 	5.19 	0.00 	5.04 	0.00 
239985 	21.70 	9.51 	31.30 	0.00 	30.19 	0.00 
368401 	48.54 	21.83 	70.97 	0.00 	67.98 	0.00 
14564 	2.80 	1.25 	4.05 	0.00 	3.93 	0.00 
3537 	0.67 	0.30 	0.97 	0.00 	0.94 	0.00 
160454 	2.93 	1.31 	4.27 	0.00 	4.08 	0.00 
19448 	2.34 	1.04 	3.41 	0.00 	3.28 	0.00 
6407 	0.67 	0.29 	0.96 	0.00 	0.93 	0.00 
5204 	1.00 	0.44 	1.45 	0.00 	1.40 	0.00 
51887 	9.07 	3.99 	13.05 	0.00 	12.75 	0.00 
10366 	1.97 	0.87 	2.83 	0.00 	2.75 	0.00 
41559 	4.15 	1.84 	6.04 	0.00 	5.84 	0.00 
15974 	3.07 	1.37 	4.45 	0.00 	4.30 	0.00 
29422 	5.67 	2.50 	8.22 	0.00 	7.94 	0.00 
6022 	0.62 	0.28 	0.90 	0.00 	0.87 	0.00 
11574 	2.24 	0.99 	3.25 	0.00 	3.15 	0.00 
11948 	2.33 	1.02 	3.35 	0.00 	3.25 	0.00 
1241854 	49.73 	22.25 	71.89 	0.00 	69.51 	0.00 
25509 	0.58 	0.26 	0.84 	0.00 	0.81 	0.00 
14409 	0.27 	0.12 	0.39 	0.00 	0.37 	0.00 
69509 	12.30 	5.41 	17.84 	0.00 	17.18 	0.00 
15915 	3.10 	1.38 	4.50 	0.00 	4.36 	0.00 
28046 	4.65 	2.08 	6.77 	0.00 	6.53 	0.00 
67768 	12.76 	5.69 	18.45 	0.00 	17.91 	0.00 
86800 	13.64 	6.08 	19.77 	0.00 	19.07 	0.00 
26333 	2.56 	1.14 	3.73 	0.00 	3.57 	0.00 
7217 	1.34 	0.59 	1.94 	0.00 	1.89 	0.00 
13343 	2.66 	1.17 	3.83 	0.00 	3.69 	0.00 
17644 	3.23 	1.43 	4.70 	0.00 	4.55 	0.00 
37607 	6.83 	3.01 	9.85 	0.00 	9.52 	0.00 
23680 	4.60 	2.05 	6.66 	0.00 	6.42 	0.00 
15269 	2.98 	1.33 	4.32 	0.00 	4.15 	0.00 
19638 	3.89 	1.72 	5.63 	0.00 	5.46 	0.00 
12514 	2.41 	1.07 	3.52 	0.00 	3.35 	0.00 
35901 	6.98 	3.12 	10.19 	0.00 	9.75 	0.00 
138376 	8.01 	3.59 	11.66 	0.00 	11.37 	0.00 
110764 	17.92 	7.98 	26.03 	0.00 	25.16 	0.00 
52504 	3.78 	1.67 	5.49 	0.00 	5.27 	0.00 
32536 	6.47 	2.82 	9.35 	0.00 	8.99 	0.00 
350863 	32.77 	14.57 	47.67 	0.00 	45.73 	0.00 
53228 	9.72 	4.31 	14.05 	0.00 	13.63 	0.00 
2280 	0.44 	0.19 	0.64 	0.00 	0.63 	0.00 
24924 	2.69 	1.20 	3.90 	0.00 	3.77 	0.00 
37401 	6.70 	2.99 	9.73 	0.00 	9.34 	0.00 
75933 	11.70 	5.14 	16.94 	0.00 	16.35 	0.00 
7147 	1.39 	0.62 	2.02 	0.00 	1.96 	0.00 
26208 	5.19 	2.27 	7.50 	0.00 	7.19 	0.00 
16930 	3.26 	1.44 	4.71 	0.00 	4.56 	0.00 
11060 	2.18 	0.96 	3.16 	0.00 	3.07 	0.00 
15854 	3.12 	1.37 	4.50 	0.00 	4.32 	0.00 
26358 	5.22 	2.30 	7.55 	0.00 	7.27 	0.00 
7287 	0.63 	0.28 	0.91 	0.00 	0.88 	0.00 
403351 	32.11 	14.24 	46.44 	0.00 	44.79 	0.00 
36522 	7.14 	3.14 	10.33 	0.00 	9.93 	0.00 
12959 	2.54 	1.11 	3.66 	0.00 	3.51 	0.00 
79828 	10.18 	4.57 	14.75 	0.00 	14.39 	0.00 
13651 	2.71 	1.18 	3.89 	0.00 	3.74 	0.00 
41804 	1.36 	0.61 	1.97 	0.00 	1.91 	0.00 
14734 	0.35 	0.15 	0.50 	0.00 	0.48 	0.00 
13598 	1.37 	0.60 	1.97 	0.00 	1.92 	0.00 
234485 	5.03 	2.25 	7.30 	0.00 	7.01 	0.00 
8842 	1.73 	0.76 	2.51 	0.00 	2.44 	0.00 
32751 	6.52 	2.84 	9.39 	0.00 	9.07 	0.00 
11268 	2.20 	0.97 	3.19 	0.00 	3.07 	0.00 
98172 	13.50 	5.97 	19.55 	0.00 	18.85 	0.00 
15216 	2.99 	1.31 	4.30 	0.00 	4.11 	0.00 
20449 	3.97 	1.75 	5.75 	0.00 	5.57 	0.00 
184795 	13.06 	5.69 	18.85 	0.00 	18.23 	0.00 
249289 	5.33 	2.36 	7.74 	0.00 	7.42 	0.00 
12126 	2.32 	1.02 	3.34 	0.00 	3.24 	0.00 
12333 	2.41 	1.07 	3.50 	0.00 	3.37 	0.00 
76835 	15.02 	6.63 	21.70 	0.00 	20.82 	0.00 
3900 	0.74 	0.33 	1.07 	0.00 	1.03 	0.00 
15940 	3.15 	1.39 	4.58 	0.00 	4.39 	0.00 
35930 	6.55 	2.90 	9.49 	0.00 	9.13 	0.00 
24229 	4.83 	2.12 	6.94 	0.00 	6.72 	0.00 
18247 	3.54 	1.56 	5.11 	0.00 	4.95 	0.00 
34947 	4.54 	2.01 	6.60 	0.00 	6.34 	0.00 
64533 	12.59 	5.55 	18.17 	0.00 	17.50 	0.00 
11976 	1.63 	0.73 	2.36 	0.00 	2.26 	0.00 
96848 	5.67 	2.51 	8.18 	0.00 	7.93 	0.00 
30013 	5.96 	2.61 	8.64 	0.00 	8.27 	0.00 
22013 	3.43 	1.51 	4.95 	0.00 	4.77 	0.00 
8531 	1.67 	0.74 	2.41 	0.00 	2.32 	0.00 
102075 	9.61 	4.21 	13.91 	0.00 	13.33 	0.00 
2505 	0.49 	0.22 	0.71 	0.00 	0.68 	0.00 
106217 	15.66 	6.83 	22.49 	0.00 	21.81 	0.00 
84058 	14.58 	6.37 	21.05 	0.00 	20.09 	0.00 
90510 	15.16 	6.59 	21.85 	0.00 	21.11 	0.00 
34621 	5.92 	2.63 	8.61 	0.00 	8.35 	0.00 
2190728 	111.87 	48.94 	161.38 	0.00 	156.84 	0.00 
286171 	40.91 	18.07 	59.07 	0.00 	56.89 	0.00 
49137 	7.20 	3.19 	10.41 	0.00 	10.02 	0.00 
24765 	2.73 	1.21 	3.96 	0.00 	3.81 	0.00 
23282 	4.48 	1.97 	6.47 	0.00 	6.26 	0.00 
87584 	14.76 	6.50 	21.27 	0.00 	20.54 	0.00 
12017 	2.32 	1.03 	3.36 	0.00 	3.25 	0.00 
72133 	12.75 	5.65 	18.56 	0.00 	17.96 	0.00 
47996 	9.04 	3.99 	13.04 	0.00 	12.62 	0.00 
23516 	4.59 	2.02 	6.62 	0.00 	6.42 	0.00 
14996 	2.91 	1.26 	4.16 	0.00 	4.02 	0.00 
910420 	83.22 	37.21 	121.07 	0.00 	117.18 	0.00 
18081 	3.50 	1.55 	5.08 	0.00 	4.92 	0.00 
136874 	19.24 	8.41 	27.77 	0.00 	26.84 	0.00 
210737 	19.17 	8.43 	27.75 	0.00 	26.53 	0.00 
12594 	2.39 	1.06 	3.47 	0.00 	3.38 	0.00 
830792 	66.15 	29.43 	95.89 	0.00 	92.66 	0.00 
540205 	44.45 	19.76 	64.24 	0.00 	62.42 	0.00 
50476 	9.22 	4.11 	13.35 	0.00 	13.06 	0.00 
301731 	42.31 	18.63 	61.16 	0.00 	58.99 	0.00 
4249 	0.83 	0.37 	1.20 	0.00 	1.16 	0.00 
67246 	7.25 	3.21 	10.52 	0.00 	10.16 	0.00 
242182 	29.20 	12.99 	42.43 	0.00 	40.72 	0.00 
51930 	6.18 	2.74 	8.92 	0.00 	8.66 	0.00 
281751 	31.17 	13.78 	45.18 	0.00 	43.68 	0.00 
83778 	9.64 	4.25 	13.99 	0.00 	13.45 	0.00 
83059 	13.53 	5.89 	19.53 	0.00 	18.75 	0.00 
507774 	35.43 	15.68 	51.61 	0.00 	49.52 	0.00 
4594 	0.89 	0.39 	1.29 	0.00 	1.24 	0.00 
117964 	15.10 	6.70 	21.87 	0.00 	21.12 	0.00 
44452 	4.47 	1.97 	6.45 	0.00 	6.21 	0.00 
16542 	2.44 	1.07 	3.52 	0.00 	3.39 	0.00 
44414 	6.02 	2.67 	8.72 	0.00 	8.24 	0.00 
8985 	1.34 	0.59 	1.94 	0.00 	1.85 	0.00 
11803 	1.73 	0.77 	2.51 	0.00 	2.40 	0.00 
34504 	5.11 	2.27 	7.43 	0.00 	7.20 	0.00 
24619 	3.73 	1.66 	5.41 	0.00 	5.16 	0.00 
28212 	2.84 	1.28 	4.12 	0.00 	4.02 	0.00 
14127 	2.07 	0.91 	2.99 	0.00 	2.88 	0.00 
67484 	8.48 	3.75 	12.25 	0.00 	11.76 	0.00 
28799 	4.30 	1.89 	6.23 	0.00 	5.96 	0.00 
56238 	7.41 	3.26 	10.71 	0.00 	10.40 	0.00 
112055 	14.01 	6.16 	20.29 	0.00 	19.50 	0.00 
185222 	20.69 	9.28 	30.07 	0.00 	28.91 	0.00 
15734 	2.28 	1.00 	3.27 	0.00 	3.19 	0.00 
21318 	3.18 	1.41 	4.58 	0.00 	4.40 	0.00 
35355 	5.22 	2.30 	7.55 	0.00 	7.29 	0.00 
54909 	6.39 	2.83 	9.24 	0.00 	8.94 	0.00 
32381 	3.81 	1.69 	5.50 	0.00 	5.33 	0.00 
27013 	4.07 	1.79 	5.90 	0.00 	5.67 	0.00 
20471 	3.02 	1.34 	4.36 	0.00 	4.19 	0.00 
60330 	7.63 	3.38 	11.10 	0.00 	10.74 	0.00 
27499 	3.74 	1.65 	5.40 	0.00 	5.20 	0.00 
23839 	3.53 	1.57 	5.11 	0.00 	4.96 	0.00 
24090 	3.61 	1.60 	5.25 	0.00 	5.03 	0.00 
98739 	9.69 	4.32 	14.05 	0.00 	13.54 	0.00 
13569 	2.06 	0.91 	2.98 	0.00 	2.86 	0.00 
17893 	2.60 	1.15 	3.77 	0.00 	3.64 	0.00 
25341 	3.79 	1.68 	5.49 	0.00 	5.34 	0.00 
41587 	3.97 	1.76 	5.77 	0.00 	5.57 	0.00 
7329 	1.10 	0.49 	1.60 	0.00 	1.54 	0.00 
7478 	1.09 	0.49 	1.58 	0.00 	1.53 	0.00 
8366 	1.25 	0.56 	1.82 	0.00 	1.74 	0.00 
34005 	5.16 	2.27 	7.45 	0.00 	7.08 	0.00 
14126 	2.13 	0.93 	3.07 	0.00 	2.93 	0.00 
55199 	6.65 	2.93 	9.69 	0.00 	9.22 	0.00 
76765 	9.49 	4.21 	13.85 	0.00 	13.22 	0.00 
29026 	3.78 	1.69 	5.50 	0.00 	5.29 	0.00 
10180 	1.57 	0.69 	2.25 	0.00 	2.17 	0.00 
14350 	2.18 	0.97 	3.16 	0.00 	3.03 	0.00 
13309 	1.95 	0.87 	2.82 	0.00 	2.72 	0.00 
16542 	2.44 	1.08 	3.54 	0.00 	3.37 	0.00 
6900 	1.01 	0.45 	1.46 	0.00 	1.40 	0.00 
8614 	1.32 	0.58 	1.91 	0.00 	1.83 	0.00 
23789 	3.07 	1.36 	4.45 	0.00 	4.23 	0.00 
23856 	2.90 	1.27 	4.20 	0.00 	4.06 	0.00 
41646 	5.95 	2.63 	8.63 	0.00 	8.33 	0.00 
8736 	1.33 	0.59 	1.94 	0.00 	1.86 	0.00 
16006 	2.38 	1.04 	3.42 	0.00 	3.32 	0.00 
5426 	0.80 	0.35 	1.15 	0.00 	1.11 	0.00 
84341 	9.29 	4.13 	13.47 	0.00 	13.02 	0.00 
22611 	3.30 	1.45 	4.76 	0.00 	4.59 	0.00 
92789 	9.32 	4.16 	13.51 	0.00 	12.98 	0.00 
7413 	1.11 	0.49 	1.61 	0.00 	1.55 	0.00 
8765 	1.32 	0.58 	1.91 	0.00 	1.83 	0.00 
8238 	1.25 	0.55 	1.81 	0.00 	1.74 	0.00 
1561743 	41.84 	18.60 	60.67 	0.00 	59.08 	0.00 
1069992 	62.08 	27.33 	89.86 	0.00 	87.46 	0.00 
29800 	4.16 	1.84 	6.02 	0.00 	5.84 	0.00 
142234 	19.11 	8.47 	27.73 	0.00 	26.83 	0.00 
199207 	19.71 	8.68 	28.55 	0.00 	27.60 	0.00 
19476 	2.73 	1.19 	3.94 	0.00 	3.81 	0.00 
1022458 	63.57 	28.37 	92.58 	0.00 	89.36 	0.00 
167048 	13.79 	6.11 	20.02 	0.00 	19.26 	0.00 
69286 	11.42 	5.02 	16.51 	0.00 	15.87 	0.00 
